subject,gender,age,recall,n2,n3,n4,survey,order,condition,subdesign,structure,distance,item,raw.judgment,zscores
114,M,20,2.6,3.6,1.29,1.81,4a,42,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.06,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,70,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.10,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,88,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.14,80,-1.37069109
114,M,20,2.6,3.6,1.29,1.81,4a,11,ADJ.non.em,adj,non,embedded,ADJ.non.em.03,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,28,ADJ.non.em,adj,non,embedded,ADJ.non.em.07,180,1.145300203
114,M,20,2.6,3.6,1.29,1.81,4a,55,ADJ.non.em,adj,non,embedded,ADJ.non.em.11,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,80,ADJ.non.em,adj,non,embedded,ADJ.non.em.15,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,24,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.04,170,0.893701074
114,M,20,2.6,3.6,1.29,1.81,4a,30,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.08,105,-0.741693267
114,M,20,2.6,3.6,1.29,1.81,4a,66,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.12,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,92,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.16,190,1.396899333
114,M,20,2.6,3.6,1.29,1.81,4a,8,agr.pl,agr,pl,,agr.pl.03,175,1.019500639
114,M,20,2.6,3.6,1.29,1.81,4a,35,agr.pl,agr,pl,,agr.pl.07,180,1.145300203
114,M,20,2.6,3.6,1.29,1.81,4a,72,agr.pl,agr,pl,,agr.pl.11,140,0.138903686
114,M,20,2.6,3.6,1.29,1.81,4a,90,agr.pl,agr,pl,,agr.pl.15,80,-1.37069109
114,M,20,2.6,3.6,1.29,1.81,4a,19,agr.sg,agr,sg,,agr.sg.04,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,25,agr.sg,agr,sg,,agr.sg.08,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,59,agr.sg,agr,sg,,agr.sg.12,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,75,agr.sg,agr,sg,,agr.sg.16,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,17,CE.all,ce,all,,CE.all.04,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,39,CE.all,ce,all,,CE.all.08,80,-1.37069109
114,M,20,2.6,3.6,1.29,1.81,4a,54,CE.all,ce,all,,CE.all.12,70,-1.622290219
114,M,20,2.6,3.6,1.29,1.81,4a,87,CE.all,ce,all,,CE.all.16,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,10,CE.vp1,ce,vp1,,CE.vp1.03,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,46,CE.vp1,ce,vp1,,CE.vp1.07,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,61,CE.vp1,ce,vp1,,CE.vp1.11,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,77,CE.vp1,ce,vp1,,CE.vp1.15,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,22,CE.vp2,ce,vp2,,CE.vp2.02,105,-0.741693267
114,M,20,2.6,3.6,1.29,1.81,4a,26,CE.vp2,ce,vp2,,CE.vp2.06,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,64,CE.vp2,ce,vp2,,CE.vp2.10,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,95,CE.vp2,ce,vp2,,CE.vp2.14,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,5,CE.vp3,ce,vp3,,CE.vp3.01,70,-1.622290219
114,M,20,2.6,3.6,1.29,1.81,4a,43,CE.vp3,ce,vp3,,CE.vp3.05,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,69,CE.vp3,ce,vp3,,CE.vp3.09,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,93,CE.vp3,ce,vp3,,CE.vp3.13,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,2,ILL.non,ill,non,,ILL.non.04,85,-1.244891525
114,M,20,2.6,3.6,1.29,1.81,4a,40,ILL.non,ill,non,,ILL.non.08,95,-0.993292396
114,M,20,2.6,3.6,1.29,1.81,4a,52,ILL.non,ill,non,,ILL.non.12,140,0.138903686
114,M,20,2.6,3.6,1.29,1.81,4a,79,ILL.non,ill,non,,ILL.non.16,140,0.138903686
114,M,20,2.6,3.6,1.29,1.81,4a,20,ILL.rep,ill,rep,,ILL.rep.04,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,33,ILL.rep,ill,rep,,ILL.rep.08,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,65,ILL.rep,ill,rep,,ILL.rep.12,110,-0.615893702
114,M,20,2.6,3.6,1.29,1.81,4a,83,ILL.rep,ill,rep,,ILL.rep.16,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,12,NP.isl.em,np,island,embedded,NP.isl.em.01,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,31,NP.isl.em,np,island,embedded,NP.isl.em.05,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,49,NP.isl.em,np,island,embedded,NP.isl.em.09,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,81,NP.isl.em,np,island,embedded,NP.isl.em.13,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,16,NP.isl.ma,np,island,matrix,NP.isl.ma.02,140,0.138903686
114,M,20,2.6,3.6,1.29,1.81,4a,37,NP.isl.ma,np,island,matrix,NP.isl.ma.06,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,56,NP.isl.ma,np,island,matrix,NP.isl.ma.10,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,84,NP.isl.ma,np,island,matrix,NP.isl.ma.14,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,6,NP.non.em,np,non,embedded,NP.non.em.03,115,-0.490094137
114,M,20,2.6,3.6,1.29,1.81,4a,48,NP.non.em,np,non,embedded,NP.non.em.07,180,1.145300203
114,M,20,2.6,3.6,1.29,1.81,4a,71,NP.non.em,np,non,embedded,NP.non.em.11,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,94,NP.non.em,np,non,embedded,NP.non.em.15,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,21,NP.non.ma,np,non,matrix,NP.non.ma.04,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,45,NP.non.ma,np,non,matrix,NP.non.ma.08,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,53,NP.non.ma,np,non,matrix,NP.non.ma.12,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,78,NP.non.ma,np,non,matrix,NP.non.ma.16,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,58,SUB.isl.em,sub,island,embedded,SUB.isl.em.01,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,89,SUB.isl.em,sub,island,embedded,SUB.isl.em.05,70,-1.622290219
114,M,20,2.6,3.6,1.29,1.81,4a,14,SUB.isl.em,sub,island,embedded,SUB.isl.em.09,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,41,SUB.isl.em,sub,island,embedded,SUB.isl.em.13,85,-1.244891525
114,M,20,2.6,3.6,1.29,1.81,4a,68,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.02,190,1.396899333
114,M,20,2.6,3.6,1.29,1.81,4a,74,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.06,105,-0.741693267
114,M,20,2.6,3.6,1.29,1.81,4a,7,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.10,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,27,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.14,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,50,SUB.non.em,sub,non,embedded,SUB.non.em.03,190,1.396899333
114,M,20,2.6,3.6,1.29,1.81,4a,85,SUB.non.em,sub,non,embedded,SUB.non.em.07,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,4,SUB.non.em,sub,non,embedded,SUB.non.em.11,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,34,SUB.non.em,sub,non,embedded,SUB.non.em.15,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,60,SUB.non.ma,sub,non,matrix,SUB.non.ma.04,170,0.893701074
114,M,20,2.6,3.6,1.29,1.81,4a,91,SUB.non.ma,sub,non,matrix,SUB.non.ma.08,110,-0.615893702
114,M,20,2.6,3.6,1.29,1.81,4a,9,SUB.non.ma,sub,non,matrix,SUB.non.ma.12,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,38,SUB.non.ma,sub,non,matrix,SUB.non.ma.16,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,23,WH.isl.em,wh,island,embedded,WH.isl.em.01,90,-1.119091961
114,M,20,2.6,3.6,1.29,1.81,4a,36,WH.isl.em,wh,island,embedded,WH.isl.em.05,120,-0.364294573
114,M,20,2.6,3.6,1.29,1.81,4a,67,WH.isl.em,wh,island,embedded,WH.isl.em.09,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,96,WH.isl.em,wh,island,embedded,WH.isl.em.13,100,-0.867492831
114,M,20,2.6,3.6,1.29,1.81,4a,13,WH.isl.ma,wh,island,matrix,WH.isl.ma.02,110,-0.615893702
114,M,20,2.6,3.6,1.29,1.81,4a,47,WH.isl.ma,wh,island,matrix,WH.isl.ma.06,170,0.893701074
114,M,20,2.6,3.6,1.29,1.81,4a,63,WH.isl.ma,wh,island,matrix,WH.isl.ma.10,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,86,WH.isl.ma,wh,island,matrix,WH.isl.ma.14,180,1.145300203
114,M,20,2.6,3.6,1.29,1.81,4a,15,WH.non.em,wh,non,embedded,WH.non.em.03,150,0.390502815
114,M,20,2.6,3.6,1.29,1.81,4a,29,WH.non.em,wh,non,embedded,WH.non.em.07,140,0.138903686
114,M,20,2.6,3.6,1.29,1.81,4a,51,WH.non.em,wh,non,embedded,WH.non.em.11,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,76,WH.non.em,wh,non,embedded,WH.non.em.15,130,-0.112695443
114,M,20,2.6,3.6,1.29,1.81,4a,18,WH.non.ma,wh,non,matrix,WH.non.ma.04,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,44,WH.non.ma,wh,non,matrix,WH.non.ma.08,200,1.648498462
114,M,20,2.6,3.6,1.29,1.81,4a,57,WH.non.ma,wh,non,matrix,WH.non.ma.12,160,0.642101945
114,M,20,2.6,3.6,1.29,1.81,4a,73,WH.non.ma,wh,non,matrix,WH.non.ma.16,190,1.396899333
115,F,21,3.7,3.6,2.49,2.93,4b,49,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.01,60,-0.46338561
115,F,21,3.7,3.6,2.49,2.93,4b,80,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.05,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,14,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.09,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,34,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.13,20,-1.088834027
115,F,21,3.7,3.6,2.49,2.93,4b,51,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.02,110,0.31842491
115,F,21,3.7,3.6,2.49,2.93,4b,90,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.06,170,1.256597534
115,F,21,3.7,3.6,2.49,2.93,4b,22,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.10,90,0.005700702
115,F,21,3.7,3.6,2.49,2.93,4b,40,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.14,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,59,ADJ.non.em,adj,non,embedded,ADJ.non.em.03,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,76,ADJ.non.em,adj,non,embedded,ADJ.non.em.07,80,-0.150661402
115,F,21,3.7,3.6,2.49,2.93,4b,7,ADJ.non.em,adj,non,embedded,ADJ.non.em.11,110,0.31842491
115,F,21,3.7,3.6,2.49,2.93,4b,32,ADJ.non.em,adj,non,embedded,ADJ.non.em.15,95,0.083881754
115,F,21,3.7,3.6,2.49,2.93,4b,72,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.04,130,0.631149118
115,F,21,3.7,3.6,2.49,2.93,4b,78,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.08,110,0.31842491
115,F,21,3.7,3.6,2.49,2.93,4b,18,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.12,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,44,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.16,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,56,agr.pl,agr,pl,,agr.pl.03,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,83,agr.pl,agr,pl,,agr.pl.07,45,-0.697928767
115,F,21,3.7,3.6,2.49,2.93,4b,24,agr.pl,agr,pl,,agr.pl.11,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,42,agr.pl,agr,pl,,agr.pl.15,70,-0.307023506
115,F,21,3.7,3.6,2.49,2.93,4b,67,agr.sg,agr,sg,,agr.sg.04,85,-0.07248035
115,F,21,3.7,3.6,2.49,2.93,4b,73,agr.sg,agr,sg,,agr.sg.08,45,-0.697928767
115,F,21,3.7,3.6,2.49,2.93,4b,11,agr.sg,agr,sg,,agr.sg.12,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,27,agr.sg,agr,sg,,agr.sg.16,90,0.005700702
115,F,21,3.7,3.6,2.49,2.93,4b,65,CE.all,ce,all,,CE.all.04,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,87,CE.all,ce,all,,CE.all.08,15,-1.167015079
115,F,21,3.7,3.6,2.49,2.93,4b,6,CE.all,ce,all,,CE.all.12,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,39,CE.all,ce,all,,CE.all.16,30,-0.932471923
115,F,21,3.7,3.6,2.49,2.93,4b,58,CE.vp1,ce,vp1,,CE.vp1.03,35,-0.854290871
115,F,21,3.7,3.6,2.49,2.93,4b,94,CE.vp1,ce,vp1,,CE.vp1.07,15,-1.167015079
115,F,21,3.7,3.6,2.49,2.93,4b,13,CE.vp1,ce,vp1,,CE.vp1.11,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,29,CE.vp1,ce,vp1,,CE.vp1.15,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,70,CE.vp2,ce,vp2,,CE.vp2.02,30,-0.932471923
115,F,21,3.7,3.6,2.49,2.93,4b,74,CE.vp2,ce,vp2,,CE.vp2.06,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,16,CE.vp2,ce,vp2,,CE.vp2.10,70,-0.307023506
115,F,21,3.7,3.6,2.49,2.93,4b,47,CE.vp2,ce,vp2,,CE.vp2.14,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,53,CE.vp3,ce,vp3,,CE.vp3.01,40,-0.776109819
115,F,21,3.7,3.6,2.49,2.93,4b,91,CE.vp3,ce,vp3,,CE.vp3.05,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,21,CE.vp3,ce,vp3,,CE.vp3.09,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,45,CE.vp3,ce,vp3,,CE.vp3.13,80,-0.150661402
115,F,21,3.7,3.6,2.49,2.93,4b,50,ILL.non,ill,non,,ILL.non.04,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,88,ILL.non,ill,non,,ILL.non.08,15,-1.167015079
115,F,21,3.7,3.6,2.49,2.93,4b,4,ILL.non,ill,non,,ILL.non.12,90,0.005700702
115,F,21,3.7,3.6,2.49,2.93,4b,31,ILL.non,ill,non,,ILL.non.16,160,1.10023543
115,F,21,3.7,3.6,2.49,2.93,4b,68,ILL.rep,ill,rep,,ILL.rep.04,105,0.240243858
115,F,21,3.7,3.6,2.49,2.93,4b,81,ILL.rep,ill,rep,,ILL.rep.08,95,0.083881754
115,F,21,3.7,3.6,2.49,2.93,4b,17,ILL.rep,ill,rep,,ILL.rep.12,60,-0.46338561
115,F,21,3.7,3.6,2.49,2.93,4b,35,ILL.rep,ill,rep,,ILL.rep.16,90,0.005700702
115,F,21,3.7,3.6,2.49,2.93,4b,60,NP.isl.em,np,island,embedded,NP.isl.em.01,30,-0.932471923
115,F,21,3.7,3.6,2.49,2.93,4b,79,NP.isl.em,np,island,embedded,NP.isl.em.05,30,-0.932471923
115,F,21,3.7,3.6,2.49,2.93,4b,1,NP.isl.em,np,island,embedded,NP.isl.em.09,20,-1.088834027
115,F,21,3.7,3.6,2.49,2.93,4b,33,NP.isl.em,np,island,embedded,NP.isl.em.13,60,-0.46338561
115,F,21,3.7,3.6,2.49,2.93,4b,64,NP.isl.ma,np,island,matrix,NP.isl.ma.02,115,0.396605962
115,F,21,3.7,3.6,2.49,2.93,4b,85,NP.isl.ma,np,island,matrix,NP.isl.ma.06,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,8,NP.isl.ma,np,island,matrix,NP.isl.ma.10,120,0.474787014
115,F,21,3.7,3.6,2.49,2.93,4b,36,NP.isl.ma,np,island,matrix,NP.isl.ma.14,120,0.474787014
115,F,21,3.7,3.6,2.49,2.93,4b,54,NP.non.em,np,non,embedded,NP.non.em.03,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,96,NP.non.em,np,non,embedded,NP.non.em.07,105,0.240243858
115,F,21,3.7,3.6,2.49,2.93,4b,23,NP.non.em,np,non,embedded,NP.non.em.11,80,-0.150661402
115,F,21,3.7,3.6,2.49,2.93,4b,46,NP.non.em,np,non,embedded,NP.non.em.15,120,0.474787014
115,F,21,3.7,3.6,2.49,2.93,4b,69,NP.non.ma,np,non,matrix,NP.non.ma.04,185,1.49114069
115,F,21,3.7,3.6,2.49,2.93,4b,93,NP.non.ma,np,non,matrix,NP.non.ma.08,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,5,NP.non.ma,np,non,matrix,NP.non.ma.12,80,-0.150661402
115,F,21,3.7,3.6,2.49,2.93,4b,30,NP.non.ma,np,non,matrix,NP.non.ma.16,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,10,SUB.isl.em,sub,island,embedded,SUB.isl.em.01,40,-0.776109819
115,F,21,3.7,3.6,2.49,2.93,4b,41,SUB.isl.em,sub,island,embedded,SUB.isl.em.05,10,-1.245196131
115,F,21,3.7,3.6,2.49,2.93,4b,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.09,20,-1.088834027
115,F,21,3.7,3.6,2.49,2.93,4b,89,SUB.isl.em,sub,island,embedded,SUB.isl.em.13,5,-1.323377183
115,F,21,3.7,3.6,2.49,2.93,4b,20,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.02,150,0.943873326
115,F,21,3.7,3.6,2.49,2.93,4b,26,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.06,170,1.256597534
115,F,21,3.7,3.6,2.49,2.93,4b,55,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.10,185,1.49114069
115,F,21,3.7,3.6,2.49,2.93,4b,75,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.14,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,2,SUB.non.em,sub,non,embedded,SUB.non.em.03,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,37,SUB.non.em,sub,non,embedded,SUB.non.em.07,170,1.256597534
115,F,21,3.7,3.6,2.49,2.93,4b,52,SUB.non.em,sub,non,embedded,SUB.non.em.11,80,-0.150661402
115,F,21,3.7,3.6,2.49,2.93,4b,82,SUB.non.em,sub,non,embedded,SUB.non.em.15,190,1.569321742
115,F,21,3.7,3.6,2.49,2.93,4b,12,SUB.non.ma,sub,non,matrix,SUB.non.ma.04,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,43,SUB.non.ma,sub,non,matrix,SUB.non.ma.08,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,57,SUB.non.ma,sub,non,matrix,SUB.non.ma.12,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,86,SUB.non.ma,sub,non,matrix,SUB.non.ma.16,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,71,WH.isl.em,wh,island,embedded,WH.isl.em.01,50,-0.619747715
115,F,21,3.7,3.6,2.49,2.93,4b,84,WH.isl.em,wh,island,embedded,WH.isl.em.05,20,-1.088834027
115,F,21,3.7,3.6,2.49,2.93,4b,19,WH.isl.em,wh,island,embedded,WH.isl.em.09,50,-0.619747715
115,F,21,3.7,3.6,2.49,2.93,4b,48,WH.isl.em,wh,island,embedded,WH.isl.em.13,90,0.005700702
115,F,21,3.7,3.6,2.49,2.93,4b,61,WH.isl.ma,wh,island,matrix,WH.isl.ma.02,110,0.31842491
115,F,21,3.7,3.6,2.49,2.93,4b,95,WH.isl.ma,wh,island,matrix,WH.isl.ma.06,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,15,WH.isl.ma,wh,island,matrix,WH.isl.ma.10,150,0.943873326
115,F,21,3.7,3.6,2.49,2.93,4b,38,WH.isl.ma,wh,island,matrix,WH.isl.ma.14,140,0.787511222
115,F,21,3.7,3.6,2.49,2.93,4b,63,WH.non.em,wh,non,embedded,WH.non.em.03,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,77,WH.non.em,wh,non,embedded,WH.non.em.07,95,0.083881754
115,F,21,3.7,3.6,2.49,2.93,4b,3,WH.non.em,wh,non,embedded,WH.non.em.11,70,-0.307023506
115,F,21,3.7,3.6,2.49,2.93,4b,28,WH.non.em,wh,non,embedded,WH.non.em.15,110,0.31842491
115,F,21,3.7,3.6,2.49,2.93,4b,66,WH.non.ma,wh,non,matrix,WH.non.ma.04,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,92,WH.non.ma,wh,non,matrix,WH.non.ma.08,200,1.725683846
115,F,21,3.7,3.6,2.49,2.93,4b,9,WH.non.ma,wh,non,matrix,WH.non.ma.12,100,0.162062806
115,F,21,3.7,3.6,2.49,2.93,4b,25,WH.non.ma,wh,non,matrix,WH.non.ma.16,200,1.725683846
116,F,19,3.5,2.93,3.24,1.53,1a,26,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.02,30,-0.725402911
116,F,19,3.5,2.93,3.24,1.53,1a,61,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.06,10,-1.037194626
116,F,19,3.5,2.93,3.24,1.53,1a,74,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.10,8,-1.068373797
116,F,19,3.5,2.93,3.24,1.53,1a,20,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.14,1,-1.177500897
116,F,19,3.5,2.93,3.24,1.53,1a,38,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.03,95,0.287920161
116,F,19,3.5,2.93,3.24,1.53,1a,69,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.07,100,0.36586809
116,F,19,3.5,2.93,3.24,1.53,1a,96,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.11,25,-0.80335084
116,F,19,3.5,2.93,3.24,1.53,1a,22,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.15,1,-1.177500897
116,F,19,3.5,2.93,3.24,1.53,1a,44,ADJ.non.em,adj,non,embedded,ADJ.non.em.04,95,0.287920161
116,F,19,3.5,2.93,3.24,1.53,1a,63,ADJ.non.em,adj,non,embedded,ADJ.non.em.08,85,0.132024304
116,F,19,3.5,2.93,3.24,1.53,1a,78,ADJ.non.em,adj,non,embedded,ADJ.non.em.12,95,0.287920161
116,F,19,3.5,2.93,3.24,1.53,1a,14,ADJ.non.em,adj,non,embedded,ADJ.non.em.16,30,-0.725402911
116,F,19,3.5,2.93,3.24,1.53,1a,3,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.01,200,1.924826663
116,F,19,3.5,2.93,3.24,1.53,1a,42,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.05,100,0.36586809
116,F,19,3.5,2.93,3.24,1.53,1a,57,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.09,100,0.36586809
116,F,19,3.5,2.93,3.24,1.53,1a,82,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.13,85,0.132024304
116,F,19,3.5,2.93,3.24,1.53,1a,25,agr.pl,agr,pl,,agr.pl.04,90,0.209972233
116,F,19,3.5,2.93,3.24,1.53,1a,62,agr.pl,agr,pl,,agr.pl.08,85,0.132024304
116,F,19,3.5,2.93,3.24,1.53,1a,86,agr.pl,agr,pl,,agr.pl.12,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,11,agr.pl,agr,pl,,agr.pl.16,20,-0.881298768
116,F,19,3.5,2.93,3.24,1.53,1a,5,agr.sg,agr,sg,,agr.sg.01,80,0.054076376
116,F,19,3.5,2.93,3.24,1.53,1a,36,agr.sg,agr,sg,,agr.sg.05,80,0.054076376
116,F,19,3.5,2.93,3.24,1.53,1a,51,agr.sg,agr,sg,,agr.sg.09,95,0.287920161
116,F,19,3.5,2.93,3.24,1.53,1a,79,agr.sg,agr,sg,,agr.sg.13,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,23,CE.all,ce,all,,CE.all.01,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,41,CE.all,ce,all,,CE.all.05,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,71,CE.all,ce,all,,CE.all.09,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,87,CE.all,ce,all,,CE.all.13,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,48,CE.vp1,ce,vp1,,CE.vp1.04,7,-1.083963383
116,F,19,3.5,2.93,3.24,1.53,1a,60,CE.vp1,ce,vp1,,CE.vp1.08,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,18,CE.vp1,ce,vp1,,CE.vp1.12,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,93,CE.vp1,ce,vp1,,CE.vp1.16,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,29,CE.vp2,ce,vp2,,CE.vp2.03,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,58,CE.vp2,ce,vp2,,CE.vp2.07,70,-0.101819482
116,F,19,3.5,2.93,3.24,1.53,1a,12,CE.vp2,ce,vp2,,CE.vp2.11,20,-0.881298768
116,F,19,3.5,2.93,3.24,1.53,1a,73,CE.vp2,ce,vp2,,CE.vp2.15,15,-0.959246697
116,F,19,3.5,2.93,3.24,1.53,1a,39,CE.vp3,ce,vp3,,CE.vp3.02,60,-0.257715339
116,F,19,3.5,2.93,3.24,1.53,1a,65,CE.vp3,ce,vp3,,CE.vp3.06,5,-1.115142554
116,F,19,3.5,2.93,3.24,1.53,1a,4,CE.vp3,ce,vp3,,CE.vp3.10,80,0.054076376
116,F,19,3.5,2.93,3.24,1.53,1a,76,CE.vp3,ce,vp3,,CE.vp3.14,15,-0.959246697
