"test_match_cond","speaker_identity","trial_sequence_total","list_number","phase","condition","Answer.time_in_minutes","wrong_attempts","block_sequence","workerid","item_number","island_tested","response","Answer.condition","comp_question_exist","first_response_value","comp_answer"
"mismatch","Emily",49,"2","test","FILL",19.52172,NA,5,185,"136","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",50,"2","test","SUBJ",19.52172,NA,5,185,"18","SUBJ",0.45,"undefined",0,NA,"/"
"mismatch","Iron-Head",51,"2","test","UNGRAM",19.52172,NA,5,185,"145","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",52,"2","test","FILL",19.52172,NA,6,185,"134","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Thomas",53,"2","test","SUBJ",19.52172,NA,6,185,"12","SUBJ",0.05,"undefined",0,NA,"/"
"mismatch","Iron-Head",54,"2","test","UNGRAM",19.52172,NA,6,185,"143","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",55,"2","test","UNGRAM",19.52172,NA,7,185,"141","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",56,"2","test","FILL",19.52172,NA,7,185,"132","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",57,"2","test","SUBJ",19.52172,NA,7,185,"6","SUBJ",0.16,"undefined",0,NA,"/"
"mismatch","Iron-Head",58,"2","test","UNGRAM",19.52172,NA,8,185,"142","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",59,"2","test","SUBJ",19.52172,NA,8,185,"9","SUBJ",0.68,"undefined",0,NA,"/"
"mismatch","Emily",60,"2","test","FILL",19.52172,NA,8,185,"133","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",61,"2","test","FILL",19.52172,NA,9,185,"135","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",62,"2","test","SUBJ",19.52172,NA,9,185,"15","SUBJ",0.66,"undefined",0,NA,"/"
"mismatch","Iron-Head",63,"2","test","UNGRAM",19.52172,NA,9,185,"144","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Emily",1,"1","exposure","SUBJ",5.998683,NA,2,186,"41","SUBJ",0.18,"undefined",1,NA,"Emily"
"match","Thomas",2,"1","exposure","FILL",5.998683,NA,2,186,"114","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",3,"1","exposure","UNGRAM",5.998683,NA,2,186,"129","SUBJ",0.07,"undefined",0,NA,"/"
"match","Emily",4,"1","exposure","SUBJ",5.998683,NA,15,186,"26","SUBJ",0.45,"undefined",0,NA,"/"
"match","Thomas",5,"1","exposure","FILL",5.998683,NA,15,186,"109","SUBJ",0.9,"undefined",0,NA,"/"
"match","Iron-Head",6,"1","exposure","UNGRAM",5.998683,NA,15,186,"124","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Iron-Head",7,"1","exposure","UNGRAM",5.998683,NA,16,186,"130","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",8,"1","exposure","FILL",5.998683,NA,16,186,"115","SUBJ",0.89,"undefined",0,NA,"/"
"match","Emily",9,"1","exposure","SUBJ",5.998683,NA,16,186,"44","SUBJ",0.55,"undefined",0,NA,"/"
"match","Thomas",10,"1","exposure","FILL",5.998683,NA,17,186,"101","SUBJ",1,"undefined",1,NA,"Thomas"
"match","Iron-Head",11,"1","exposure","UNGRAM",5.998683,NA,17,186,"116","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",12,"1","exposure","SUBJ",5.998683,NA,17,186,"2","SUBJ",0.76,"undefined",1,NA,"Emily"
"match","Emily",13,"1","exposure","SUBJ",5.998683,NA,18,186,"38","SUBJ",0.67,"undefined",0,NA,"/"
"match","Thomas",14,"1","exposure","FILL",5.998683,NA,18,186,"113","SUBJ",0.92,"undefined",0,NA,"/"
"match","Iron-Head",15,"1","exposure","UNGRAM",5.998683,NA,18,186,"128","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Thomas",16,"1","exposure","FILL",5.998683,NA,19,186,"110","SUBJ",1,"undefined",0,NA,"/"
"match","Emily",17,"1","exposure","SUBJ",5.998683,NA,19,186,"29","SUBJ",0.78,"undefined",0,NA,"/"
"match","Iron-Head",18,"1","exposure","UNGRAM",5.998683,NA,19,186,"125","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",19,"1","exposure","FILL",5.998683,NA,20,186,"107","SUBJ",0.92,"undefined",1,NA,"Thomas"
"match","Iron-Head",20,"1","exposure","UNGRAM",5.998683,NA,20,186,"122","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",21,"1","exposure","SUBJ",5.998683,NA,20,186,"20","SUBJ",0.25,"undefined",0,NA,"/"
"match","Thomas",22,"1","exposure","FILL",5.998683,NA,21,186,"102","SUBJ",1,"undefined",1,NA,"Thomas"
"match","Iron-Head",23,"1","exposure","UNGRAM",5.998683,NA,21,186,"117","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",24,"1","exposure","SUBJ",5.998683,NA,21,186,"5","SUBJ",0.64,"undefined",0,NA,"/"
"match","Thomas",25,"1","exposure","FILL",5.998683,NA,22,186,"111","SUBJ",0.89,"undefined",0,NA,"/"
"match","Iron-Head",26,"1","exposure","UNGRAM",5.998683,NA,22,186,"126","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",27,"1","exposure","SUBJ",5.998683,NA,22,186,"32","SUBJ",0.55,"undefined",0,NA,"/"
"match","Iron-Head",28,"1","exposure","UNGRAM",5.998683,NA,3,186,"127","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",29,"1","exposure","FILL",5.998683,NA,3,186,"112","SUBJ",0.93,"undefined",0,NA,"/"
"match","Emily",30,"1","exposure","SUBJ",5.998683,NA,3,186,"35","SUBJ",0.57,"undefined",1,NA,"Emily"
"match","Iron-Head",31,"1","exposure","UNGRAM",5.998683,NA,10,186,"119","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Emily",32,"1","exposure","SUBJ",5.998683,NA,10,186,"11","SUBJ",0.74,"undefined",0,NA,"/"
"match","Thomas",33,"1","exposure","FILL",5.998683,NA,10,186,"104","SUBJ",1,"undefined",0,NA,"/"
"match","Emily",34,"1","exposure","SUBJ",5.998683,NA,11,186,"14","SUBJ",0.63,"undefined",0,NA,"/"
"match","Thomas",35,"1","exposure","FILL",5.998683,NA,11,186,"105","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",36,"1","exposure","UNGRAM",5.998683,NA,11,186,"120","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",37,"1","exposure","FILL",5.998683,NA,12,186,"108","SUBJ",1,"undefined",1,NA,"Thomas"
"match","Emily",38,"1","exposure","SUBJ",5.998683,NA,12,186,"23","SUBJ",0.68,"undefined",0,NA,"/"
"match","Iron-Head",39,"1","exposure","UNGRAM",5.998683,NA,12,186,"123","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",40,"1","exposure","SUBJ",5.998683,NA,13,186,"8","SUBJ",0.72,"undefined",0,NA,"/"
"match","Thomas",41,"1","exposure","FILL",5.998683,NA,13,186,"103","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",42,"1","exposure","UNGRAM",5.998683,NA,13,186,"118","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",43,"1","exposure","FILL",5.998683,NA,14,186,"106","SUBJ",0.96,"undefined",0,NA,"/"
"match","Emily",44,"1","exposure","SUBJ",5.998683,NA,14,186,"17","SUBJ",0.72,"undefined",0,NA,"/"
"match","Iron-Head",45,"1","exposure","UNGRAM",5.998683,NA,14,186,"121","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",46,"2","test","SUBJ",5.998683,NA,4,186,"15","SUBJ",0.7,"undefined",1,NA,"Emily"
"match","Thomas",47,"2","test","FILL",5.998683,NA,4,186,"135","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",48,"2","test","UNGRAM",5.998683,NA,4,186,"144","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Emily",49,"2","test","SUBJ",5.998683,NA,5,186,"6","SUBJ",0.76,"undefined",0,NA,"/"
"match","Iron-Head",50,"2","test","UNGRAM",5.998683,NA,5,186,"141","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",51,"2","test","FILL",5.998683,NA,5,186,"132","SUBJ",1,"undefined",0,NA,"/"
"match","Thomas",52,"2","test","FILL",5.998683,NA,6,186,"134","SUBJ",1,"undefined",1,NA,"Thomas"
"match","Emily",53,"2","test","SUBJ",5.998683,NA,6,186,"12","SUBJ",0.81,"undefined",0,NA,"/"
"match","Iron-Head",54,"2","test","UNGRAM",5.998683,NA,6,186,"143","SUBJ",0,"undefined",1,NA,"Iron-Head"
"match","Thomas",55,"2","test","FILL",5.998683,NA,7,186,"133","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",56,"2","test","UNGRAM",5.998683,NA,7,186,"142","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",57,"2","test","SUBJ",5.998683,NA,7,186,"9","SUBJ",0.69,"undefined",0,NA,"/"
"match","Iron-Head",58,"2","test","UNGRAM",5.998683,NA,8,186,"145","SUBJ",0,"undefined",0,NA,"/"
"match","Emily",59,"2","test","SUBJ",5.998683,NA,8,186,"18","SUBJ",0.82,"undefined",0,NA,"/"
"match","Thomas",60,"2","test","FILL",5.998683,NA,8,186,"136","SUBJ",1,"undefined",0,NA,"/"
"match","Emily",61,"2","test","SUBJ",5.998683,NA,9,186,"3","SUBJ",0.7,"undefined",0,NA,"/"
"match","Iron-Head",62,"2","test","UNGRAM",5.998683,NA,9,186,"140","SUBJ",0,"undefined",0,NA,"/"
"match","Thomas",63,"2","test","FILL",5.998683,NA,9,186,"131","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",1,"1","exposure","SUBJ",17.43628,NA,2,187,"44","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",2,"1","exposure","UNGRAM",17.43628,NA,2,187,"130","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",3,"1","exposure","FILL",17.43628,NA,2,187,"115","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",4,"1","exposure","FILL",17.43628,NA,15,187,"111","SUBJ",0.9,"undefined",0,NA,"/"
"mismatch","Iron-Head",5,"1","exposure","UNGRAM",17.43628,NA,15,187,"126","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",6,"1","exposure","SUBJ",17.43628,NA,15,187,"32","SUBJ",0.05,"undefined",0,NA,"/"
"mismatch","Emily",7,"1","exposure","FILL",17.43628,NA,16,187,"103","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",8,"1","exposure","UNGRAM",17.43628,NA,16,187,"118","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",9,"1","exposure","SUBJ",17.43628,NA,16,187,"8","SUBJ",0.71,"undefined",0,NA,"/"
"mismatch","Emily",10,"1","exposure","FILL",17.43628,NA,17,187,"101","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",11,"1","exposure","UNGRAM",17.43628,NA,17,187,"116","SUBJ",0.02,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",12,"1","exposure","SUBJ",17.43628,NA,17,187,"2","SUBJ",0.48,"undefined",0,NA,"/"
"mismatch","Iron-Head",13,"1","exposure","UNGRAM",17.43628,NA,18,187,"120","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",14,"1","exposure","FILL",17.43628,NA,18,187,"105","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",15,"1","exposure","SUBJ",17.43628,NA,18,187,"14","SUBJ",0.58,"undefined",0,NA,"/"
"mismatch","Emily",16,"1","exposure","FILL",17.43628,NA,19,187,"112","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",17,"1","exposure","UNGRAM",17.43628,NA,19,187,"127","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",18,"1","exposure","SUBJ",17.43628,NA,19,187,"35","SUBJ",0.65,"undefined",0,NA,"/"
"mismatch","Iron-Head",19,"1","exposure","UNGRAM",17.43628,NA,20,187,"124","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",20,"1","exposure","FILL",17.43628,NA,20,187,"109","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",21,"1","exposure","SUBJ",17.43628,NA,20,187,"26","SUBJ",0.87,"undefined",1,NA,"Gregory"
"mismatch","Emily",22,"1","exposure","FILL",17.43628,NA,21,187,"107","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",23,"1","exposure","SUBJ",17.43628,NA,21,187,"20","SUBJ",0.52,"undefined",0,NA,"/"
"mismatch","Iron-Head",24,"1","exposure","UNGRAM",17.43628,NA,21,187,"122","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Iron-Head",25,"1","exposure","UNGRAM",17.43628,NA,22,187,"117","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Gregory",26,"1","exposure","SUBJ",17.43628,NA,22,187,"5","SUBJ",0.61,"undefined",0,NA,"/"
"mismatch","Emily",27,"1","exposure","FILL",17.43628,NA,22,187,"102","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",28,"1","exposure","FILL",17.43628,NA,3,187,"114","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",29,"1","exposure","SUBJ",17.43628,NA,3,187,"41","SUBJ",0.23,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",30,"1","exposure","UNGRAM",17.43628,NA,3,187,"129","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Emily",31,"1","exposure","FILL",17.43628,NA,10,187,"106","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Gregory",32,"1","exposure","SUBJ",17.43628,NA,10,187,"17","SUBJ",0.33,"undefined",0,NA,"/"
"mismatch","Iron-Head",33,"1","exposure","UNGRAM",17.43628,NA,10,187,"121","SUBJ",0.01,"undefined",1,NA,"Iron-Head"
"mismatch","Iron-Head",34,"1","exposure","UNGRAM",17.43628,NA,11,187,"119","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Gregory",35,"1","exposure","SUBJ",17.43628,NA,11,187,"11","SUBJ",0.66,"undefined",1,NA,"Gregory"
"mismatch","Emily",36,"1","exposure","FILL",17.43628,NA,11,187,"104","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",37,"1","exposure","FILL",17.43628,NA,12,187,"113","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",38,"1","exposure","UNGRAM",17.43628,NA,12,187,"128","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",39,"1","exposure","SUBJ",17.43628,NA,12,187,"38","SUBJ",0.24,"undefined",1,NA,"Gregory"
"mismatch","Emily",40,"1","exposure","FILL",17.43628,NA,13,187,"108","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",41,"1","exposure","UNGRAM",17.43628,NA,13,187,"123","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Gregory",42,"1","exposure","SUBJ",17.43628,NA,13,187,"23","SUBJ",0.94,"undefined",0,NA,"/"
"mismatch","Emily",43,"1","exposure","FILL",17.43628,NA,14,187,"110","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Gregory",44,"1","exposure","SUBJ",17.43628,NA,14,187,"29","SUBJ",0.85,"undefined",0,NA,"/"
"mismatch","Iron-Head",45,"1","exposure","UNGRAM",17.43628,NA,14,187,"125","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Gregory",46,"2","test","FILL",17.43628,NA,4,187,"136","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",47,"2","test","UNGRAM",17.43628,NA,4,187,"145","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Emily",48,"2","test","SUBJ",17.43628,NA,4,187,"18","SUBJ",0.41,"undefined",0,NA,"/"
"mismatch","Iron-Head",49,"2","test","UNGRAM",17.43628,NA,5,187,"140","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Emily",50,"2","test","SUBJ",17.43628,NA,5,187,"3","SUBJ",0.19,"undefined",0,NA,"/"
"mismatch","Gregory",51,"2","test","FILL",17.43628,NA,5,187,"131","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",52,"2","test","UNGRAM",17.43628,NA,6,187,"142","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Emily",53,"2","test","SUBJ",17.43628,NA,6,187,"9","SUBJ",0.61,"undefined",0,NA,"/"
"mismatch","Gregory",54,"2","test","FILL",17.43628,NA,6,187,"133","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",55,"2","test","FILL",17.43628,NA,7,187,"132","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",56,"2","test","SUBJ",17.43628,NA,7,187,"6","SUBJ",0.4,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",57,"2","test","UNGRAM",17.43628,NA,7,187,"141","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Emily",58,"2","test","SUBJ",17.43628,NA,8,187,"15","SUBJ",0.61,"undefined",0,NA,"/"
"mismatch","Iron-Head",59,"2","test","UNGRAM",17.43628,NA,8,187,"144","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",60,"2","test","FILL",17.43628,NA,8,187,"135","SUBJ",1,"undefined",1,NA,"Gregory"
"mismatch","Emily",61,"2","test","SUBJ",17.43628,NA,9,187,"12","SUBJ",0.4,"undefined",1,NA,"Emily"
"mismatch","Gregory",62,"2","test","FILL",17.43628,NA,9,187,"134","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",63,"2","test","UNGRAM",17.43628,NA,9,187,"143","SUBJ",0.01,"undefined",0,NA,"/"
"mismatch","Emily",1,"1","exposure","WH",10.57138,NA,2,188,"18","WH",0.4,"undefined",0,NA,"/"
"mismatch","Iron-Head",2,"1","exposure","UNGRAM",10.57138,NA,2,188,"121","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",3,"1","exposure","FILL",10.57138,NA,2,188,"106","WH",0.9,"undefined",0,NA,"/"
"mismatch","Gregory",4,"1","exposure","FILL",10.57138,NA,15,188,"101","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",5,"1","exposure","UNGRAM",10.57138,NA,15,188,"116","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",6,"1","exposure","WH",10.57138,NA,15,188,"3","WH",0.45,"undefined",1,NA,"Emily"
"mismatch","Emily",7,"1","exposure","WH",10.57138,NA,16,188,"42","WH",0.26,"undefined",1,NA,"Emily"
"mismatch","Gregory",8,"1","exposure","FILL",10.57138,NA,16,188,"114","WH",0.92,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",9,"1","exposure","UNGRAM",10.57138,NA,16,188,"129","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",10,"1","exposure","WH",10.57138,NA,17,188,"39","WH",0.39,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",11,"1","exposure","UNGRAM",10.57138,NA,17,188,"128","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",12,"1","exposure","FILL",10.57138,NA,17,188,"113","WH",1,"undefined",0,NA,"/"
"mismatch","Emily",13,"1","exposure","WH",10.57138,NA,18,188,"33","WH",0.19,"undefined",0,NA,"/"
"mismatch","Gregory",14,"1","exposure","FILL",10.57138,NA,18,188,"111","WH",0.89,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",15,"1","exposure","UNGRAM",10.57138,NA,18,188,"126","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",16,"1","exposure","WH",10.57138,NA,19,188,"27","WH",0.53,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",17,"1","exposure","UNGRAM",10.57138,NA,19,188,"124","WH",0.03,"undefined",0,NA,"/"
"mismatch","Gregory",18,"1","exposure","FILL",10.57138,NA,19,188,"109","WH",0.9,"undefined",0,NA,"/"
"mismatch","Iron-Head",19,"1","exposure","UNGRAM",10.57138,NA,20,188,"122","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",20,"1","exposure","WH",10.57138,NA,20,188,"21","WH",0.61,"undefined",0,NA,"/"
"mismatch","Gregory",21,"1","exposure","FILL",10.57138,NA,20,188,"107","WH",0.91,"undefined",0,NA,"/"
"mismatch","Iron-Head",22,"1","exposure","UNGRAM",10.57138,NA,21,188,"120","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",23,"1","exposure","FILL",10.57138,NA,21,188,"105","WH",0.99,"undefined",0,NA,"/"
"mismatch","Emily",24,"1","exposure","WH",10.57138,NA,21,188,"15","WH",0.74,"undefined",1,NA,"Emily"
"mismatch","Emily",25,"1","exposure","WH",10.57138,NA,22,188,"24","WH",0.42,"undefined",0,NA,"/"
"mismatch","Gregory",26,"1","exposure","FILL",10.57138,NA,22,188,"108","WH",0.94,"undefined",0,NA,"/"
"mismatch","Iron-Head",27,"1","exposure","UNGRAM",10.57138,NA,22,188,"123","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",28,"1","exposure","WH",10.57138,NA,3,188,"6","WH",0.38,"undefined",0,NA,"/"
"mismatch","Iron-Head",29,"1","exposure","UNGRAM",10.57138,NA,3,188,"117","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",30,"1","exposure","FILL",10.57138,NA,3,188,"102","WH",0.91,"undefined",0,NA,"/"
"mismatch","Gregory",31,"1","exposure","FILL",10.57138,NA,10,188,"104","WH",0.91,"undefined",0,NA,"/"
"mismatch","Emily",32,"1","exposure","WH",10.57138,NA,10,188,"12","WH",0.36,"undefined",0,NA,"/"
"mismatch","Iron-Head",33,"1","exposure","UNGRAM",10.57138,NA,10,188,"119","WH",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",34,"1","exposure","UNGRAM",10.57138,NA,11,188,"125","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",35,"1","exposure","FILL",10.57138,NA,11,188,"110","WH",0.89,"undefined",0,NA,"/"
"mismatch","Emily",36,"1","exposure","WH",10.57138,NA,11,188,"30","WH",0.43,"undefined",0,NA,"/"
"mismatch","Iron-Head",37,"1","exposure","UNGRAM",10.57138,NA,12,188,"130","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",38,"1","exposure","WH",10.57138,NA,12,188,"45","WH",0.43,"undefined",0,NA,"/"
"mismatch","Gregory",39,"1","exposure","FILL",10.57138,NA,12,188,"115","WH",0.92,"undefined",0,NA,"/"
"mismatch","Iron-Head",40,"1","exposure","UNGRAM",10.57138,NA,13,188,"118","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",41,"1","exposure","WH",10.57138,NA,13,188,"9","WH",0.21,"undefined",0,NA,"/"
"mismatch","Gregory",42,"1","exposure","FILL",10.57138,NA,13,188,"103","WH",0.9,"undefined",0,NA,"/"
"mismatch","Emily",43,"1","exposure","WH",10.57138,NA,14,188,"36","WH",0.57,"undefined",1,NA,"Emily"
"mismatch","Gregory",44,"1","exposure","FILL",10.57138,NA,14,188,"112","WH",0.91,"undefined",0,NA,"/"
"mismatch","Iron-Head",45,"1","exposure","UNGRAM",10.57138,NA,14,188,"127","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",46,"2","test","WH",10.57138,NA,4,188,"10","WH",0.45,"undefined",0,NA,"/"
"mismatch","Iron-Head",47,"2","test","UNGRAM",10.57138,NA,4,188,"143","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",48,"2","test","FILL",10.57138,NA,4,188,"134","WH",0.61,"undefined",0,NA,"/"
"mismatch","Emily",49,"2","test","FILL",10.57138,NA,5,188,"132","WH",0.84,"undefined",0,NA,"/"
"mismatch","Gregory",50,"2","test","WH",10.57138,NA,5,188,"4","WH",0.24,"undefined",0,NA,"/"
"mismatch","Iron-Head",51,"2","test","UNGRAM",10.57138,NA,5,188,"141","WH",0.1,"undefined",1,NA,"Iron-Head"
"mismatch","Iron-Head",52,"2","test","UNGRAM",10.57138,NA,6,188,"144","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",53,"2","test","FILL",10.57138,NA,6,188,"135","WH",0.85,"undefined",0,NA,"/"
"mismatch","Gregory",54,"2","test","WH",10.57138,NA,6,188,"13","WH",0.49,"undefined",0,NA,"/"
"mismatch","Emily",55,"2","test","FILL",10.57138,NA,7,188,"136","WH",0.81,"undefined",0,NA,"/"
"mismatch","Iron-Head",56,"2","test","UNGRAM",10.57138,NA,7,188,"145","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",57,"2","test","WH",10.57138,NA,7,188,"16","WH",0.6,"undefined",0,NA,"/"
"mismatch","Gregory",58,"2","test","WH",10.57138,NA,8,188,"7","WH",0.42,"undefined",0,NA,"/"
"mismatch","Iron-Head",59,"2","test","UNGRAM",10.57138,NA,8,188,"142","WH",0,"undefined",0,NA,"/"
"mismatch","Emily",60,"2","test","FILL",10.57138,NA,8,188,"133","WH",0.78,"undefined",1,NA,"Emily"
"mismatch","Gregory",61,"2","test","WH",10.57138,NA,9,188,"1","WH",0.53,"undefined",0,NA,"/"
"mismatch","Emily",62,"2","test","FILL",10.57138,NA,9,188,"131","WH",0.57,"undefined",0,NA,"/"
"mismatch","Iron-Head",63,"2","test","UNGRAM",10.57138,NA,9,188,"140","WH",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",1,"1","exposure","UNGRAM",13.7225,NA,2,192,"121","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",2,"1","exposure","FILL",13.7225,NA,2,192,"106","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",3,"1","exposure","SUBJ",13.7225,NA,2,192,"17","SUBJ",0.33,"undefined",0,NA,"/"
"mismatch","Emily",4,"1","exposure","SUBJ",13.7225,NA,15,192,"20","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",5,"1","exposure","FILL",13.7225,NA,15,192,"107","SUBJ",1,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",13.7225,NA,15,192,"122","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",7,"1","exposure","UNGRAM",13.7225,NA,16,192,"130","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",8,"1","exposure","SUBJ",13.7225,NA,16,192,"44","SUBJ",0.58,"undefined",0,NA,"/"
"mismatch","Gregory",9,"1","exposure","FILL",13.7225,NA,16,192,"115","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",10,"1","exposure","SUBJ",13.7225,NA,17,192,"35","SUBJ",0.21,"undefined",0,NA,"/"
"mismatch","Iron-Head",11,"1","exposure","UNGRAM",13.7225,NA,17,192,"127","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",12,"1","exposure","FILL",13.7225,NA,17,192,"112","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",13,"1","exposure","UNGRAM",13.7225,NA,18,192,"129","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",14,"1","exposure","FILL",13.7225,NA,18,192,"114","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",15,"1","exposure","SUBJ",13.7225,NA,18,192,"41","SUBJ",0.47,"undefined",1,NA,"Emily"
"mismatch","Gregory",16,"1","exposure","FILL",13.7225,NA,19,192,"113","SUBJ",1,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",17,"1","exposure","UNGRAM",13.7225,NA,19,192,"128","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",18,"1","exposure","SUBJ",13.7225,NA,19,192,"38","SUBJ",0.53,"undefined",0,NA,"/"
"mismatch","Emily",19,"1","exposure","SUBJ",13.7225,NA,20,192,"11","SUBJ",0.19,"undefined",0,NA,"/"
