"#Data from Experiment 1 of Sprouse, Jon, Matt Wagers, & Colin Phillips. 2012. A test of the relation between working memory capacity and syntactic island effects. Language 88(1): 82-123.",,,,,,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,,,,,
,,,,,,,,,,,
subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
17,F,21,3.5,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.b,1,-1.207751896
18,F,21,4.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,1,-1.266195449
18,F,21,4.25,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.b,1,-1.266195449
19,M,20,3.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,2,-0.645930576
19,M,20,3.75,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.b,1,-1.10868681
20,M,22,3,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.a,3,-0.995922942
20,M,22,3,1,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.1.b,4,-0.51787993
21,M,19,6.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.14002622
21,M,19,6.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,1,-1.100206015
22,F,19,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.479551452
22,F,19,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.479551452
23,M,22,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-1.197373753
23,M,22,5.25,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.771640863
24,F,24,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.459426981
24,F,24,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,5,0.228584949
25,M,25,3,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.371206889
25,M,25,3,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,4,-0.072168784
26,M,22,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,-0.133817853
26,M,22,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,6,0.722616406
27,M,20,3.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,-0.072620852
27,M,20,3.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.653587668
28,M,21,4,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.989665495
28,M,21,4,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,6,0.686944285
29,F,21,3,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.079029952
29,F,21,3,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,1,-1.079029952
30,M,19,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,5,0.727252713
30,M,19,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,6,1.33967605
31,M,21,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,4,0.096262981
31,M,21,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.673840867
32,M,19,4,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.540039228
32,M,19,4,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,5,0.438145034
33,M,19,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-0.863644387
33,M,19,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.408095699
34,F,18,3.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.540536937
34,F,18,3.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.540536937
35,F,21,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,3,-0.478338552
35,F,21,4.75,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,3,-0.478338552
36,F,20,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,2,-0.781424489
36,F,20,5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,5,0.661205336
37,F,20,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.a,1,-1.117203012
37,F,20,4.5,2,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.2.b,7,1.2143511
38,M,20,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.760458803
38,M,20,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,2,-0.760458803
39,F,19,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.702964351
39,F,19,4.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,3,-0.23432145
40,F,20,2.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.513829011
40,F,20,2.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,2,-0.939066813
41,F,21,3.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,0.131528569
41,F,21,3.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,1,-1.131145692
42,F,22,4,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.420693553
42,F,22,4,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,1,-0.938470235
43,M,21,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,4,0
43,M,21,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,1,-1.086997813
44,F,20,4.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.349715571
44,F,20,4.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,4,0.058683286
45,F,23,4,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.251549999
45,F,23,4,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,3,-0.724581578
46,M,21,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.454741821
46,M,21,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,3,-0.847545235
47,F,20,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,5,0.06298301
47,F,20,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,6,0.494866509
48,M,21,3.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.21904663
48,M,21,3.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,2,-0.772427591
49,M,21,5.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-0.831044401
49,M,21,5.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,4,0.05540296
50,M,21,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,2,-1.103491945
50,M,21,2.5,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,5,0.07356613
51,M,21,4.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.189510492
51,M,21,4.75,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,4,-0.077240941
52,F,22,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,3,-0.376162296
52,F,22,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,4,0.075232459
53,F,19,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,1,-1.273367216
53,F,19,3,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,1,-1.273367216
54,F,19,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.a,5,0.185900036
54,F,19,3.25,3,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.3.b,6,0.681633467
55,F,21,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.661831643
55,F,21,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.206869466
56,M,21,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,5,0.16959059
56,M,21,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,6,0.648434609
57,M,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-0.99998893
57,M,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-0.99998893
58,M,20,3.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.870256131
58,M,20,3.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,2,-0.648736389
59,F,21,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.207672961
59,F,21,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,-0.207672961
60,F,20,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.525804705
60,F,20,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,0
61,F,20,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.285901221
61,F,20,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,-0.3138814
62,F,19,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,6,0.707715297
62,F,19,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,-0.615804219
63,M,21,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,7,1.386416094
63,M,21,3.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.004529026
64,F,23,4.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,7,1.384309117
64,F,23,4.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.031939524
65,F,24,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.127922051
65,F,24,4,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,7,1.296268625
66,M,23,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.117599808
66,M,23,5.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.143925403
67,F,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.905329085
67,F,21,4.25,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,-0.905329085
68,M,23,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,1,-1.141513522
68,M,23,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.141513522
69,M,20,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.91812961
69,M,20,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,2,-0.91812961
70,F,20,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,2,-0.95122337
70,F,20,2.75,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.338161691
71,F,22,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.583617589
71,F,22,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,5,0.365997471
72,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.83383482
72,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,3,-0.83383482
73,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.505749259
73,F,21,4.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,1,-1.264373147
74,F,21,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.a,3,-0.479642194
74,F,21,3.5,4,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.4.b,2,-1.002888224
75,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,2,-1.268004801
75,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,4,-0.372942588
76,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,2,-1.566630893
76,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,4,-0.400766042
77,F,21,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,7,1.056755813
77,F,21,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,3,-0.492077134
78,M,19,4.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.191716044
78,M,19,4.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,3,-0.337949326
79,M,20,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.853711324
79,M,20,5.25,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,4,-0.314525224
80,F,18,5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.542103582
80,F,18,5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,4,0.068995001
81,M,18,5.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.0757309
81,M,18,5.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,1,-1.0757309
82,M,27,4,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-0.980306232
82,M,27,4,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,3,0.04262201
83,F,21,3,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.465940234
83,F,21,3,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,7,1.13156914
84,M,20,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.474272169
84,M,20,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,6,0.932702801
85,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.107277296
85,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,2,-1.297080038
86,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,3,-0.764036037
86,F,21,4.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,3,-0.764036037
87,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,4,-0.536460488
87,F,21,4.75,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,5,-0.041266191
88,F,20,6,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,1,-1.536970438
88,F,20,6,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,3,-0.608988287
89,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.a,5,0.042192103
89,F,22,3.5,5,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.5.b,2,-1.172940466
90,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,4,-0.394498592
90,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0
91,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.34914003
91,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.430576605
92,M,22,2.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.461480606
92,M,22,2.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0.461480606
93,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.668020297
93,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0.668020297
94,F,22,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.896410198
94,F,22,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,2,-0.896410198
95,M,21,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.830410076
95,M,21,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,1,-1.249985694
96,F,18,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.73692114
96,F,18,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,-0.73692114
97,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.24826483
97,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,7,1.006125889
98,M,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.310095224
98,M,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.543210215
99,M,22,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.346264327
99,M,22,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,7,1.309380372
100,F,21,3,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.362839718
100,F,21,3,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.725679436
101,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,-0.168160104
101,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,-0.168160104
102,M,24,4,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.52541851
102,M,24,4,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,4,0.262709255
103,M,22,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.551645366
103,M,22,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,2,-1.135561693
104,F,23,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.025212793
104,F,23,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,2,-1.185001258
105,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.910501883
105,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0.130071698
106,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.957342265
106,M,25,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,7,0.957342265
107,M,21,5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.788997184
107,M,21,5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,2,-0.788997184
108,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.221151179
108,F,21,4.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,1,-1.221151179
109,F,23,5.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,3,-0.37559984
109,F,23,5.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,4,0.025039989
110,F,25,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,2,-0.787597469
110,F,25,6,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,1,-1.217196088
111,M,21,4,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.644793532
111,M,21,4,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.715968949
112,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.183770192
112,F,21,4.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0.236754038
113,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,5,0.357119149
113,M,19,3.75,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,6,0.746703676
114,F,19,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,3,-0.753050749
114,F,19,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.753050749
115,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,4,-0.394498592
115,M,20,4.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,5,0
116,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.34914003
116,M,20,5.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,3,-0.430576605
117,M,21,3.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,7,0.86277382
117,M,21,3.25,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,2,-1.090676339
118,M,21,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.a,1,-1.8278861
118,M,21,3.5,6,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.6.b,7,0.678929123
119,F,21,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,4,-0.116887941
119,F,21,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,2,-1.051991467
120,M,22,4.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.502175315
120,M,22,4.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,1,-1.090087879
121,F,22,5,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.364282607
121,F,22,5,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,2,-1.036804343
122,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,5,0.492365964
122,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,3,-0.246182982
123,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.137388144
123,F,21,6.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,1,-0.961717005
124,F,24,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,1,-1.373625611
124,F,24,5.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,1,-1.373625611
125,M,22,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,3,-0.417216506
125,M,22,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,6,0.760806569
126,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-1.325808551
126,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,2,-1.325808551
127,F,22,2.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.98844599
127,F,22,2.25,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,3,-0.582929687
128,M,19,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-1.081115155
128,M,19,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,5,0.94071059
129,M,21,2.5,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,4,-0.115671592
129,M,21,2.5,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,3,-0.620420357
130,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.873353926
130,M,21,3.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,3,-0.256868802
131,F,21,1.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,6,0.624518607
131,F,21,1.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,6,0.624518607
132,M,25,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.a,2,-0.855946143
132,M,25,2.75,7,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.7.b,6,0.930376243
133,M,24,4.5,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-1.173206008
133,M,24,4.5,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.b,2,-0.787494443
134,F,21,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-0.96426767
134,F,21,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.b,1,-0.96426767
135,F,20,4,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,3,-0.474149927
135,F,20,4,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.b,5,0.560359004
136,M,20,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,3,-0.724371053
136,M,20,3.75,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.b,5,0.25506023
137,M,25,3,8,SUB.d.comp.obj,sub,island,matrix,SUB.d.comp.obj.8.a,1,-1.120854127
