"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,
,,,,,,
participant,survey,order,judgment,item,condition,zscores
264,3.5,35,120,41.3.Landau.25c.*.05,41.3.Landau.25c.*,0.355912515
264,3.5,36,200,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1.580557729
264,3.5,37,175,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,1.1978561
264,3.5,38,75,34.3.takano.10b.*.01,34.3.takano.10b.*,-0.332950417
264,3.5,39,125,35.3.hazout.75a.g.02,35.3.hazout.75a.g,0.432452841
264,3.5,40,200,34.3.heycock.66.g.06,34.3.heycock.66.g,1.580557729
264,3.5,41,200,41.3.Landau.24c.g.04,41.3.Landau.24c.g,1.580557729
264,3.5,42,100,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,0.049751212
264,3.5,43,20,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-1.174894002
264,3.5,44,175,33.2.bowers.31a.g.04,33.2.bowers.31a.g,1.1978561
264,3.5,45,125,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,0.432452841
264,3.5,46,50,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-0.715652047
264,3.5,47,120,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,0.355912515
264,3.5,48,200,34.3.landau.32c.g.08,34.3.landau.32c.g,1.580557729
264,3.5,49,35,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-0.945273024
264,3.5,50,85,32.1.martin.26b.??.07,32.1.martin.26b.??,-0.179869766
264,3.5,51,175,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,1.1978561
264,3.5,52,200,38.3.landau.31a.g.02,38.3.landau.31a.g,1.580557729
264,3.5,53,120,33.1.denDikken.67.g.08,33.1.denDikken.67.g,0.355912515
264,3.5,54,55,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,-0.639111721
264,3.5,55,95,35.3.sobin.3c.g.06,35.3.sobin.3c.g,-0.026789114
264,3.5,56,175,34.3.landau.39a.g.06,34.3.landau.39a.g,1.1978561
264,3.5,57,110,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,0.202831863
264,3.5,58,50,32.1.martin.20a.*.03,32.1.martin.20a.*,-0.715652047
264,3.5,59,30,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,-1.02181335
264,3.5,60,20,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-1.174894002
264,3.5,61,40,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-0.868732698
264,3.5,62,25,34.3.heycock.66.*.07,34.3.heycock.66.*,-1.098353676
264,3.5,63,150,34.1.phillips.59b.g.08,34.1.phillips.59b.g,0.81515447
264,3.5,64,50,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,-0.715652047
264,3.5,65,150,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,0.81515447
264,3.5,66,60,34.1.fox.14.g.04,34.1.fox.14.g,-0.562571395
264,3.5,67,45,33.1.fox.69a.*.07,33.1.fox.69a.*,-0.792192373
264,3.5,68,60,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,-0.562571395
264,3.5,69,50,34.3.takano.10b.g.08,34.3.takano.10b.g,-0.715652047
264,3.5,70,60,34.3.landau.39b.*.07,34.3.landau.39b.*,-0.562571395
264,3.5,71,200,32.1.martin.25b.g.06,32.1.martin.25b.g,1.580557729
264,3.5,72,100,40.1.heck.5b.g.04,40.1.heck.5b.g,0.049751212
264,3.5,73,10,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,-1.327974653
264,3.5,74,10,35.1.beck.12b.*.05,35.1.beck.12b.*,-1.327974653
264,3.5,75,30,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,-1.02181335
264,3.5,76,200,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,1.580557729
264,3.5,77,70,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,-0.409490743
264,3.5,78,70,32.1.martin.77.g.02,32.1.martin.77.g,-0.409490743
264,3.5,79,10,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-1.327974653
264,3.5,80,80,38.3.hirose.1a.g.04,38.3.hirose.1a.g,-0.256410092
264,3.5,81,90,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,-0.10332944
264,3.5,82,25,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-1.098353676
264,3.5,83,175,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,1.1978561
264,3.5,84,150,35.3.embick.13b.g.08,35.3.embick.13b.g,0.81515447
264,3.5,85,200,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,1.580557729
264,3.5,86,15,37.3.becker.26b.*.07,37.3.becker.26b.*,-1.251434328
264,3.5,87,175,32.1.martin.23a.g.08,32.1.martin.23a.g,1.1978561
264,3.5,88,30,33.2.bowers.31b.*.05,33.2.bowers.31b.*,-1.02181335
264,3.5,89,50,35.2.hazout.6b.*.07,35.2.hazout.6b.*,-0.715652047
264,3.5,90,200,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,1.580557729
264,3.5,91,150,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,0.81515447
264,3.5,92,20,32.1.martin.66b.*.05,32.1.martin.66b.*,-1.174894002
264,3.5,93,70,35.1.beck.12b.g.04,35.1.beck.12b.g,-0.409490743
264,3.5,94,10,40.1.heck.5b.*.05,40.1.heck.5b.*,-1.327974653
264,3.5,95,85,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,-0.179869766
264,3.5,96,200,35.3.sobin.3c.*.07,35.3.sobin.3c.*,1.580557729
264,3.5,97,125,32.2.stroik.13a.g.06,32.2.stroik.13a.g,0.432452841
264,3.5,98,90,33.1.fox.49b.g.02,33.1.fox.49b.g,-0.10332944
264,3.5,99,120,32.1.martin.20a.g.02,32.1.martin.20a.g,0.355912515
264,3.5,100,10,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-1.327974653
264,3.5,101,90,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,-0.10332944
264,3.5,102,200,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,1.580557729
264,3.5,103,45,38.3.landau.31b.*.03,38.3.landau.31b.*,-0.792192373
264,3.5,104,20,33.1.fox.69b.g.06,33.1.fox.69b.g,-1.174894002
264,3.5,105,50,34.3.landau.32c.*.01,34.3.landau.32c.*,-0.715652047
264,3.5,106,20,33.1.fox.49c.*.03,33.1.fox.49c.*,-1.174894002
265,3.5,7,100,37.3.becker.26a.g.06,37.3.becker.26a.g,0.184356465
265,3.5,8,50,41.1.Muller.25b.g.04,41.1.Muller.25b.g,-0.590250532
265,3.5,9,30,32.1.martin.39a.*.01,32.1.martin.39a.*,-0.900093331
265,3.5,10,100,32.2.boeckx.11.g.04,32.2.boeckx.11.g,0.184356465
265,3.5,11,20,41.4.Bruening.9c.g.08,41.4.Bruening.9c.g,-1.05501473
265,3.5,12,60,38.3.hirose.1b.*.05,38.3.hirose.1b.*,-0.435329133
265,3.5,13,50,35.2.hazout.6a.g.06,35.2.hazout.6a.g,-0.590250532
265,3.5,14,150,41.3.Costantini.2b.??.03,41.3.Costantini.2b.??,0.958963463
265,3.5,15,100,32.2.nunes.48b.g.08,32.2.nunes.48b.g,0.184356465
265,3.5,16,10,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,-1.20993613
265,3.5,17,10,35.3.hazout.75a.*.03,35.3.hazout.75a.*,-1.20993613
265,3.5,18,150,34.1.fox.27.g.02,34.1.fox.27.g,0.958963463
265,3.5,19,110,32.3.Culicover.25d.g.04,32.3.Culicover.25d.g,0.339277865
265,3.5,20,90,32.1.martin.66a.g.04,32.1.martin.66a.g,0.029435066
265,3.5,21,50,32.2.nunes.48b.*.01,32.2.nunes.48b.*,-0.590250532
265,3.5,22,25,34.1.fox.28.*.03,34.1.fox.28.*,-0.977554031
265,3.5,23,100,41.3.Costantini.2b.g.02,41.3.Costantini.2b.g,0.184356465
265,3.5,24,20,34.1.fox.14.*.05,34.1.fox.14.*,-1.05501473
265,3.5,25,30,32.1.martin.79.*.03,32.1.martin.79.*,-0.900093331
265,3.5,26,50,34.1.phillips.92b.g.04,34.1.phillips.92b.g,-0.590250532
265,3.5,27,60,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,-0.435329133
265,3.5,28,150,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,0.958963463
265,3.5,29,50,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,-0.590250532
265,3.5,30,100,34.3.heycock.30c.g.02,34.3.heycock.30c.g,0.184356465
265,3.5,31,30,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,-0.900093331
265,3.5,32,30,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,-0.900093331
265,3.5,33,100,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,0.184356465
265,3.5,34,75,35.3.embick.13b.*.01,35.3.embick.13b.*,-0.202947033
265,3.5,35,90,41.3.Landau.25c.*.05,41.3.Landau.25c.*,0.029435066
265,3.5,36,90,32.2.stroik.13b.*.07,32.2.stroik.13b.*,0.029435066
265,3.5,37,80,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,-0.125486334
265,3.5,38,50,34.3.takano.10b.*.01,34.3.takano.10b.*,-0.590250532
265,3.5,39,125,35.3.hazout.75a.g.02,35.3.hazout.75a.g,0.571659964
265,3.5,40,300,34.3.heycock.66.g.06,34.3.heycock.66.g,3.282784455
265,3.5,41,90,41.3.Landau.24c.g.04,41.3.Landau.24c.g,0.029435066
265,3.5,42,75,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,-0.202947033
265,3.5,43,50,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-0.590250532
265,3.5,44,100,33.2.bowers.31a.g.04,33.2.bowers.31a.g,0.184356465
265,3.5,45,100,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,0.184356465
265,3.5,46,75,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-0.202947033
265,3.5,47,100,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,0.184356465
265,3.5,48,150,34.3.landau.32c.g.08,34.3.landau.32c.g,0.958963463
265,3.5,49,50,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-0.590250532
265,3.5,50,40,32.1.martin.26b.??.07,32.1.martin.26b.??,-0.745171932
265,3.5,51,150,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,0.958963463
265,3.5,52,200,38.3.landau.31a.g.02,38.3.landau.31a.g,1.73357046
265,3.5,53,100,33.1.denDikken.67.g.08,33.1.denDikken.67.g,0.184356465
265,3.5,54,75,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,-0.202947033
265,3.5,55,100,35.3.sobin.3c.g.06,35.3.sobin.3c.g,0.184356465
265,3.5,56,125,34.3.landau.39a.g.06,34.3.landau.39a.g,0.571659964
265,3.5,57,100,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,0.184356465
265,3.5,58,50,32.1.martin.20a.*.03,32.1.martin.20a.*,-0.590250532
265,3.5,59,25,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,-0.977554031
265,3.5,60,40,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-0.745171932
265,3.5,61,30,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-0.900093331
265,3.5,62,5,34.3.heycock.66.*.07,34.3.heycock.66.*,-1.28739683
265,3.5,63,200,34.1.phillips.59b.g.08,34.1.phillips.59b.g,1.73357046
265,3.5,64,80,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,-0.125486334
265,3.5,65,100,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,0.184356465
265,3.5,66,150,34.1.fox.14.g.04,34.1.fox.14.g,0.958963463
265,3.5,67,75,33.1.fox.69a.*.07,33.1.fox.69a.*,-0.202947033
265,3.5,68,90,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,0.029435066
265,3.5,69,50,34.3.takano.10b.g.08,34.3.takano.10b.g,-0.590250532
265,3.5,70,50,34.3.landau.39b.*.07,34.3.landau.39b.*,-0.590250532
265,3.5,71,100,32.1.martin.25b.g.06,32.1.martin.25b.g,0.184356465
265,3.5,72,200,40.1.heck.5b.g.04,40.1.heck.5b.g,1.73357046
265,3.5,73,25,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,-0.977554031
265,3.5,74,50,35.1.beck.12b.*.05,35.1.beck.12b.*,-0.590250532
265,3.5,75,25,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,-0.977554031
265,3.5,76,300,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,3.282784455
265,3.5,77,75,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,-0.202947033
265,3.5,78,50,32.1.martin.77.g.02,32.1.martin.77.g,-0.590250532
265,3.5,79,25,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-0.977554031
265,3.5,80,100,38.3.hirose.1a.g.04,38.3.hirose.1a.g,0.184356465
265,3.5,81,125,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,0.571659964
265,3.5,82,50,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-0.590250532
265,3.5,83,300,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,3.282784455
265,3.5,84,300,35.3.embick.13b.g.08,35.3.embick.13b.g,3.282784455
265,3.5,85,200,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,1.73357046
265,3.5,86,50,37.3.becker.26b.*.07,37.3.becker.26b.*,-0.590250532
265,3.5,87,100,32.1.martin.23a.g.08,32.1.martin.23a.g,0.184356465
265,3.5,88,50,33.2.bowers.31b.*.05,33.2.bowers.31b.*,-0.590250532
265,3.5,89,25,35.2.hazout.6b.*.07,35.2.hazout.6b.*,-0.977554031
265,3.5,90,10,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,-1.20993613
265,3.5,91,100,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,0.184356465
265,3.5,92,25,32.1.martin.66b.*.05,32.1.martin.66b.*,-0.977554031
265,3.5,93,50,35.1.beck.12b.g.04,35.1.beck.12b.g,-0.590250532
265,3.5,94,90,40.1.heck.5b.*.05,40.1.heck.5b.*,0.029435066
265,3.5,95,80,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,-0.125486334
265,3.5,96,100,35.3.sobin.3c.*.07,35.3.sobin.3c.*,0.184356465
265,3.5,97,150,32.2.stroik.13a.g.06,32.2.stroik.13a.g,0.958963463
265,3.5,98,100,33.1.fox.49b.g.02,33.1.fox.49b.g,0.184356465
265,3.5,99,200,32.1.martin.20a.g.02,32.1.martin.20a.g,1.73357046
265,3.5,100,50,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-0.590250532
265,3.5,101,25,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,-0.977554031
265,3.5,102,200,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,1.73357046
265,3.5,103,60,38.3.landau.31b.*.03,38.3.landau.31b.*,-0.435329133
265,3.5,104,50,33.1.fox.69b.g.06,33.1.fox.69b.g,-0.590250532
265,3.5,105,20,34.3.landau.32c.*.01,34.3.landau.32c.*,-1.05501473
265,3.5,106,90,33.1.fox.49c.*.03,33.1.fox.49c.*,0.029435066
266,3.5,7,200,37.3.becker.26a.g.06,37.3.becker.26a.g,3.017659041
266,3.5,8,85,41.1.Muller.25b.g.04,41.1.Muller.25b.g,0.082937775
266,3.5,9,95,32.1.martin.39a.*.01,32.1.martin.39a.*,0.338130928
266,3.5,10,150,32.2.boeckx.11.g.04,32.2.boeckx.11.g,1.741693273
266,3.5,11,65,41.4.Bruening.9c.g.08,41.4.Bruening.9c.g,-0.427448532
266,3.5,12,50,38.3.hirose.1b.*.05,38.3.hirose.1b.*,-0.810238262
266,3.5,13,80,35.2.hazout.6a.g.06,35.2.hazout.6a.g,-0.044658802
266,3.5,14,90,41.3.Costantini.2b.??.03,41.3.Costantini.2b.??,0.210534352
266,3.5,15,90,32.2.nunes.48b.g.08,32.2.nunes.48b.g,0.210534352
266,3.5,16,85,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,0.082937775
266,3.5,17,80,35.3.hazout.75a.*.03,35.3.hazout.75a.*,-0.044658802
266,3.5,18,150,34.1.fox.27.g.02,34.1.fox.27.g,1.741693273
266,3.5,19,125,32.3.Culicover.25d.g.04,32.3.Culicover.25d.g,1.103710389
266,3.5,20,110,32.1.martin.66a.g.04,32.1.martin.66a.g,0.720920659
266,3.5,21,80,32.2.nunes.48b.*.01,32.2.nunes.48b.*,-0.044658802
266,3.5,22,70,34.1.fox.28.*.03,34.1.fox.28.*,-0.299851955
266,3.5,23,110,41.3.Costantini.2b.g.02,41.3.Costantini.2b.g,0.720920659
266,3.5,24,60,34.1.fox.14.*.05,34.1.fox.14.*,-0.555045109
266,3.5,25,55,32.1.martin.79.*.03,32.1.martin.79.*,-0.682641686
266,3.5,26,90,34.1.phillips.92b.g.04,34.1.phillips.92b.g,0.210534352
266,3.5,27,75,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,-0.172255379
266,3.5,28,120,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,0.976113812
266,3.5,29,45,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,-0.937834839
266,3.5,30,55,34.3.heycock.30c.g.02,34.3.heycock.30c.g,-0.682641686
266,3.5,31,85,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,0.082937775
266,3.5,32,75,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,-0.172255379
266,3.5,33,120,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,0.976113812
266,3.5,34,95,35.3.embick.13b.*.01,35.3.embick.13b.*,0.338130928
266,3.5,35,90,41.3.Landau.25c.*.05,41.3.Landau.25c.*,0.210534352
266,3.5,36,55,32.2.stroik.13b.*.07,32.2.stroik.13b.*,-0.682641686
266,3.5,37,75,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,-0.172255379
266,3.5,38,45,34.3.takano.10b.*.01,34.3.takano.10b.*,-0.937834839
266,3.5,39,80,35.3.hazout.75a.g.02,35.3.hazout.75a.g,-0.044658802
266,3.5,40,200,34.3.heycock.66.g.06,34.3.heycock.66.g,3.017659041
266,3.5,41,110,41.3.Landau.24c.g.04,41.3.Landau.24c.g,0.720920659
266,3.5,42,65,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,-0.427448532
266,3.5,43,45,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-0.937834839
266,3.5,44,95,33.2.bowers.31a.g.04,33.2.bowers.31a.g,0.338130928
266,3.5,45,90,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,0.210534352
266,3.5,46,25,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-1.448221146
266,3.5,47,80,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,-0.044658802
266,3.5,48,100,34.3.landau.32c.g.08,34.3.landau.32c.g,0.465727505
266,3.5,49,65,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-0.427448532
266,3.5,50,65,32.1.martin.26b.??.07,32.1.martin.26b.??,-0.427448532
266,3.5,51,150,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,1.741693273
266,3.5,52,125,38.3.landau.31a.g.02,38.3.landau.31a.g,1.103710389
266,3.5,53,200,33.1.denDikken.67.g.08,33.1.denDikken.67.g,3.017659041
266,3.5,54,65,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,-0.427448532
266,3.5,55,55,35.3.sobin.3c.g.06,35.3.sobin.3c.g,-0.682641686
266,3.5,56,125,34.3.landau.39a.g.06,34.3.landau.39a.g,1.103710389
266,3.5,57,85,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,0.082937775
266,3.5,58,55,32.1.martin.20a.*.03,32.1.martin.20a.*,-0.682641686
266,3.5,59,45,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,-0.937834839
266,3.5,60,45,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-0.937834839
266,3.5,61,65,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-0.427448532
266,3.5,62,100,34.3.heycock.66.*.07,34.3.heycock.66.*,0.465727505
266,3.5,63,85,34.1.phillips.59b.g.08,34.1.phillips.59b.g,0.082937775
266,3.5,64,95,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,0.338130928
266,3.5,65,125,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,1.103710389
266,3.5,66,100,34.1.fox.14.g.04,34.1.fox.14.g,0.465727505
266,3.5,67,55,33.1.fox.69a.*.07,33.1.fox.69a.*,-0.682641686
266,3.5,68,65,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,-0.427448532
266,3.5,69,25,34.3.takano.10b.g.08,34.3.takano.10b.g,-1.448221146
266,3.5,70,85,34.3.landau.39b.*.07,34.3.landau.39b.*,0.082937775
266,3.5,71,95,32.1.martin.25b.g.06,32.1.martin.25b.g,0.338130928
266,3.5,72,45,40.1.heck.5b.g.04,40.1.heck.5b.g,-0.937834839
266,3.5,73,25,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,-1.448221146
266,3.5,74,45,35.1.beck.12b.*.05,35.1.beck.12b.*,-0.937834839
266,3.5,75,100,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,0.465727505
266,3.5,76,125,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,1.103710389
266,3.5,77,65,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,-0.427448532
266,3.5,78,95,32.1.martin.77.g.02,32.1.martin.77.g,0.338130928
266,3.5,79,50,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-0.810238262
266,3.5,80,80,38.3.hirose.1a.g.04,38.3.hirose.1a.g,-0.044658802
266,3.5,81,40,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,-1.065431416
266,3.5,82,45,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-0.937834839
266,3.5,83,150,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,1.741693273
266,3.5,84,200,35.3.embick.13b.g.08,35.3.embick.13b.g,3.017659041
266,3.5,85,100,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,0.465727505
266,3.5,86,45,37.3.becker.26b.*.07,37.3.becker.26b.*,-0.937834839
266,3.5,87,45,32.1.martin.23a.g.08,32.1.martin.23a.g,-0.937834839
266,3.5,88,20,33.2.bowers.31b.*.05,33.2.bowers.31b.*,-1.575817723
266,3.5,89,30,35.2.hazout.6b.*.07,35.2.hazout.6b.*,-1.32062457
266,3.5,90,85,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,0.082937775
266,3.5,91,80,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,-0.044658802
266,3.5,92,40,32.1.martin.66b.*.05,32.1.martin.66b.*,-1.065431416
266,3.5,93,20,35.1.beck.12b.g.04,35.1.beck.12b.g,-1.575817723
266,3.5,94,45,40.1.heck.5b.*.05,40.1.heck.5b.*,-0.937834839
266,3.5,95,45,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,-0.937834839
266,3.5,96,65,35.3.sobin.3c.*.07,35.3.sobin.3c.*,-0.427448532
266,3.5,97,80,32.2.stroik.13a.g.06,32.2.stroik.13a.g,-0.044658802
266,3.5,98,150,33.1.fox.49b.g.02,33.1.fox.49b.g,1.741693273
266,3.5,99,100,32.1.martin.20a.g.02,32.1.martin.20a.g,0.465727505
266,3.5,100,45,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-0.937834839
266,3.5,101,55,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,-0.682641686
266,3.5,102,100,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,0.465727505
266,3.5,103,65,38.3.landau.31b.*.03,38.3.landau.31b.*,-0.427448532
266,3.5,104,45,33.1.fox.69b.g.06,33.1.fox.69b.g,-0.937834839
266,3.5,105,45,34.3.landau.32c.*.01,34.3.landau.32c.*,-0.937834839
266,3.5,106,85,33.1.fox.49c.*.03,33.1.fox.49c.*,0.082937775
267,3.6,7,40,33.1.fox.49c.*.04,33.1.fox.49c.*,-0.276327691
267,3.6,8,NA,34.3.landau.32c.*.02,34.3.landau.32c.*,NA
267,3.6,9,40,33.1.fox.69b.g.07,33.1.fox.69b.g,-0.276327691
267,3.6,10,30,38.3.landau.31b.*.04,38.3.landau.31b.*,-0.739996191
267,3.6,11,50,38.4.kallulli.9a.g.03,38.4.kallulli.9a.g,0.187340808
267,3.6,12,70,32.3.Culicover.41b.*.04,32.3.Culicover.41b.*,1.114677806
267,3.6,13,20,41.2.Bruening.31a.*.08,41.2.Bruening.31a.*,-1.20366469
267,3.6,14,80,32.1.martin.20a.g.03,32.1.martin.20a.g,1.578346306
267,3.6,15,40,33.1.fox.49b.g.03,33.1.fox.49b.g,-0.276327691
267,3.6,16,40,32.2.stroik.13a.g.07,32.2.stroik.13a.g,-0.276327691
267,3.6,17,30,35.3.sobin.3c.*.08,35.3.sobin.3c.*,-0.739996191
267,3.6,18,30,32.3.Culicover.25d.*.06,32.3.Culicover.25d.*,-0.739996191
267,3.6,19,30,40.1.heck.5b.*.06,40.1.heck.5b.*,-0.739996191
267,3.6,20,50,35.1.beck.12b.g.05,35.1.beck.12b.g,0.187340808
267,3.6,21,40,32.1.martin.66b.*.06,32.1.martin.66b.*,-0.276327691
267,3.6,22,80,35.1.bhatt.76b.g.05,35.1.bhatt.76b.g,1.578346306
267,3.6,23,40,38.4.Boskovic.4.*.04,38.4.Boskovic.4.*,-0.276327691
267,3.6,24,30,35.2.hazout.6b.*.08,35.2.hazout.6b.*,-0.739996191
267,3.6,25,30,33.2.bowers.31b.*.06,33.2.bowers.31b.*,-0.739996191
267,3.6,26,70,32.1.martin.23a.g.01,32.1.martin.23a.g,1.114677806
267,3.6,27,30,37.3.becker.26b.*.08,37.3.becker.26b.*,-0.739996191
267,3.6,28,60,33.4.neeleman.35a.g.03,33.4.neeleman.35a.g,0.651009307
267,3.6,29,70,35.3.embick.13b.g.01,35.3.embick.13b.g,1.114677806
267,3.6,30,50,33.4.neeleman.24d.g.01,33.4.neeleman.24d.g,0.187340808
267,3.6,31,30,40.1.caponigro.25b.*.02,40.1.caponigro.25b.*,-0.739996191
267,3.6,32,60,34.1.phillips.93b.?*.06,34.1.phillips.93b.?*,0.651009307
267,3.6,33,70,38.3.hirose.1a.g.05,38.3.hirose.1a.g,1.114677806
267,3.6,34,40,41.1.Muller.25b.??(*).06,41.1.Muller.25b.??(*),-0.276327691
267,3.6,35,30,32.1.martin.77.g.03,32.1.martin.77.g,-0.739996191
267,3.6,36,30,32.3.fanselow.58c.g.07,32.3.fanselow.58c.g,-0.739996191
267,3.6,37,30,38.2.hornstein.3c.g.07,38.2.hornstein.3c.g,-0.739996191
267,3.6,38,30,33.4.neeleman.24d.*.02,33.4.neeleman.24d.*,-0.739996191
267,3.6,39,20,35.1.beck.12b.*.06,35.1.beck.12b.*,-1.20366469
267,3.6,40,40,41.4.Bruening.9b.*.02,41.4.Bruening.9b.*,-0.276327691
267,3.6,41,40,40.1.heck.5b.g.05,40.1.heck.5b.g,-0.276327691
267,3.6,42,30,32.1.martin.25b.g.07,32.1.martin.25b.g,-0.739996191
267,3.6,43,30,34.3.landau.39b.*.08,34.3.landau.39b.*,-0.739996191
